grid_id,lte_min_rsrp,lte_mean_rsrp,lte_median_rsrp,lte_point_count,lte_signal_class,nr_min_rsrp,nr_mean_rsrp,nr_median_rsrp,nr_point_count,nr_signal_class,VV,VH,NDVI,NDBI,population,nightlight,tree_ratio,grass_ratio,crop_ratio,builtup_ratio,water_ratio,cell_count,operator_count,gsm_count,umts_count,lte_count,nr_count
4275,-82.97,-72.72539,-72.81,206.0,Excellent,-123.77,-90.93109,-87.18,467.0,Excellent,-11.487209673712936,-20.285995224417345,0.358963209206746,0.019848229654768,186.1230961852068,2.384410583159376,0.01988283673863342,0.058000269082227135,0.8892247417058105,0.03268651605561453,0.0001482652070830722,0,0,0,0,0,0
4373,-79.71,-68.436905,-72.06,226.0,Excellent,-134.28,-98.39242,-96.43,351.0,Good,-7.323354455412043,-16.03885486107775,0.4990012104793898,-0.069596485553617,2951.2357458264214,10.44248732832012,0.18208197128199077,0.22423076118183483,0.012330863545239155,0.5808392989063161,0.0,4,2,0,0,4,0
4378,-75.55,-66.368195,-68.06,277.0,Excellent,-131.18,-90.31499,-87.73,543.0,Excellent,-11.635852774496364,-19.15940201671049,0.525658278267627,-0.0676046409540627,371.69572184594233,4.46761158002695,0.13762773302944523,0.23888408437845499,0.5628316321765828,0.06065655041551701,0.0,0,0,0,0,0,0
4379,-66.18,-63.56182,-66.18,33.0,Excellent,-130.54,-96.14218,-86.55,55.0,Excellent,-12.17374824090702,-19.97451385674086,0.5930673914217183,-0.121777744436804,374.8329346568562,4.462354942576986,0.08611073106010829,0.7094007265775069,0.16274048977372746,0.0417480525886574,0.0,0,0,0,0,0,0
4381,-63.67,-57.247982,-56.145,124.0,Excellent,-119.02,-84.22816,-78.925,260.0,Excellent,-12.04296929886714,-19.4609276294407,0.5905616069130105,-0.0661249288971234,275.12562727568775,5.9202143421162345,0.10775594450334136,0.7142551736414052,0.12863886552886794,0.04935001632638545,0.0,0,0,0,0,0,0
4382,-83.5,-69.99227,-69.98,590.0,Excellent,-122.33,-92.768616,-94.575,1216.0,Good,-10.424854671371005,-17.281804008745272,0.4953255486886361,-0.0414437443029564,1355.7034669094226,6.845431888258301,0.1905753683606475,0.26719640837820047,0.2807471293467681,0.26148109391438396,0.0,0,0,0,0,0,0
4383,-68.4,-52.053944,-56.56,284.0,Excellent,-119.86,-96.105736,-95.7,673.0,Good,-8.741469505075289,-14.54471404249436,0.5457955813260648,-0.1166790901499016,2990.474952305063,10.783297398447855,0.3981822015618871,0.09709957429878122,0.023815144359678266,0.48055877420012516,0.00034430557952817544,0,0,0,0,0,0
4477,-81.16,-73.51087,-74.36,240.0,Excellent,-127.22,-93.925644,-94.07,480.0,Good,-9.19159909992905,-17.418713188399018,0.4694260211509453,-0.0476613657266688,1251.3839932644778,14.56225615037207,0.15593014480050904,0.1664398918413508,0.31468917893557863,0.36288338732037245,0.0,6,3,0,0,6,0
4483,-90.54,-80.90216,-81.35,347.0,Good,-133.93,-94.169365,-91.78999,440.0,Good,-10.953891716184009,-18.261224456388497,0.4298736104245633,0.0006740351326676596,614.6082631239706,6.315242408765343,0.13169258069112022,0.2686769026331765,0.38115009337241523,0.2160698687204322,0.0,0,0,0,0,0,0
4484,-92.31,-78.86887,-80.07,630.0,Good,-130.46,-97.85039,-96.37,947.0,Good,-9.549804043699927,-15.870821841886384,0.5371840773369522,-0.0958213071466426,1442.0558878031427,11.690468210455933,0.3103332315171564,0.28080376406228086,0.030638265880678806,0.37789475508632564,0.0,0,0,0,0,0,0
4485,-78.07,-62.987396,-60.77,446.0,Excellent,-130.87,-84.32057,-82.625,786.0,Excellent,-8.363981403960214,-14.943705906511372,0.487546323809039,-0.0748959283036863,2942.808637001001,14.307394453716766,0.23729315225619046,0.16291810991259836,0.006673912813502954,0.5931148250177083,0.0,0,0,0,0,0,0
