grid_id,lte_min_rsrp,lte_mean_rsrp,lte_median_rsrp,lte_point_count,lte_signal_class,nr_min_rsrp,nr_mean_rsrp,nr_median_rsrp,nr_point_count,nr_signal_class,VV,VH,NDVI,NDBI,population,nightlight,tree_ratio,grass_ratio,crop_ratio,builtup_ratio,water_ratio,cell_count,operator_count,gsm_count,umts_count,lte_count,nr_count,nearest_lte_distance_m,nearest_nr_distance_m,lte_density_3km,nr_density_3km,lte_density_5km,nr_density_5km,pop_x_lte,pop_x_nr,builtup_x_lte,builtup_x_nr,nightlight_x_lte,nightlight_x_nr,vv_x_ndvi,vh_x_builtup,ndvi_minus_ndbi,longitude,latitude,distance_to_london_km
21069,-83.54,-78.32478,-78.77,69.0,Excellent,-113.96,-90.71376,-88.46,117.0,Excellent,-11.755957283550185,-18.469438628351504,0.735852272763717,-0.2444986840214533,34.98965687160107,1.091699311878824,0.13891819639582845,0.4638996187851275,0.38308758739529286,0.01327327147698331,0.0008213259467679555,0,0,0,0,0,0,2809.6358297895104,31992.414628688435,9,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,-8.650647885613576,-0.24514987294159177,0.9803509567851703,-1.4734388605415565,54.138188094372424,306.39278878073685
21072,-71.57,-57.233356,-58.1,274.0,Excellent,-123.5,-87.59567,-79.615,494.0,Excellent,-12.02526735670513,-19.333241297222827,0.6549775623849379,-0.2318822956142407,45.49884425910079,0.9394758037776442,0.01224057540344456,0.3107492880390093,0.5723798248039893,0.10463031175355682,0.0,3,3,1,0,2,0,214.0990416275051,29700.514308489328,30,0,47,0,90.99768851820158,0.0,0.20926062350711364,0.0,1.8789516075552883,0.0,-7.876280300321891,-2.022843064135164,0.8868598579991785,-1.427523326677216,54.1379786260801,305.47073269814604
21177,-87.03,-78.84391,-78.82,248.0,Excellent,-115.36,-92.01737,-90.94,358.0,Good,-9.287050899189769,-15.939647977580096,0.6178719428299947,-0.1890656178642895,1103.0216959386478,7.770161160121515,0.27679589719609826,0.37027662537659517,0.009330307378916568,0.34025234287481615,0.0,6,4,0,0,6,0,300.5342926242556,73093.05182854753,67,0,97,0,6618.130175631886,0.0,2.041514057248897,0.0,46.62096696072909,0.0,-5.738208182243431,-5.423502568971452,0.8069375606942841,-2.7589583292558584,54.12795688397885,341.1746337182779
21178,-82.19,-71.31198,-72.97,298.0,Excellent,-117.58,-86.80607,-84.56,839.0,Excellent,-12.53178149239617,-18.588202477579717,0.7985327376031498,-0.3127565125382139,68.70102911809934,3.1071387552707166,0.04954116743867504,0.888585705816942,0.00463872401375623,0.05723440273062676,0.0,6,3,1,0,5,0,390.227467586176,72873.89320668421,68,0,92,0,343.5051455904967,0.0,0.28617201365313377,0.0,15.535693776353583,0.0,-10.0070377821676,-1.0638846666402315,1.1112892501413638,-2.743657479806767,54.12805241203497,340.64948730168777
21258,-81.89,-67.34152,-67.9,2017.0,Excellent,-129.58,-83.32528,-81.785,3484.0,Excellent,-6.982088579949912,-14.785297708354983,0.4935116049336487,-0.1030167750786622,3438.011289690289,8.500849172156636,0.2821171540703393,0.11508878428863839,0.04387795137430692,0.5565102533686024,0.0,0,0,0,0,0,0,3779.0143416623546,33819.162327273465,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4457417408799813,-8.228169773806847,0.5965283800123109,-1.5194589273347363,54.12939291978711,306.3943107941706
21259,-75.79,-58.898205,-57.03,886.0,Excellent,-127.6,-78.98854,-75.055,1470.0,Excellent,-9.337228224354655,-16.85346105406275,0.6340344768182558,-0.2031729246807936,466.8200507199357,7.606591790588546,0.23668786783833418,0.36847354095156537,0.20221251227326245,0.19016164694929322,0.002464431987544839,0,0,0,0,0,0,4006.951502053078,32997.19616836096,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.920124612161355,-3.2048819108363436,0.8372074014990494,-1.504156815706301,54.12933089956456,306.07420046965154
21264,-71.57,-66.957565,-64.15,37.0,Excellent,-123.06,-90.4997,-82.62,67.0,Excellent,-11.286813263185367,-20.45466447149703,0.5007597231152285,-0.1305194837622654,49.36895806392034,0.8899942310811464,0.04006120922740611,0.11668848875337978,0.8082241270206522,0.035026174998561824,0.0,3,3,1,1,1,0,426.4912542666893,29042.51567887553,31,0,53,0,49.36895806392034,0.0,0.035026174998561824,0.0,0.8899942310811464,0.0,-5.651981484525994,-0.71644865731552,0.631279206877494,-1.427647172633085,54.128991624824096,304.51786273327986
21265,-77.17,-71.20033,-71.16,238.0,Excellent,-126.0,-90.74573,-85.14,545.0,Excellent,-12.051933267323571,-19.665760561157576,0.6467056682415744,-0.2120377644718105,207.05384722065693,1.2498962561060447,0.041013481078578336,0.24695029200335608,0.6315761737780111,0.08046005314005436,0.0,6,3,2,0,4,0,446.12347430093683,28288.577243140186,27,0,57,0,828.2153888826277,0.0,0.32184021256021744,0.0,4.999585024424179,0.0,-7.794053557247351,-1.5823081397903238,0.8587434327133849,-1.4123454396924764,54.128917935274934,304.21550129759385
21368,-88.64,-80.22131,-80.4,425.0,Good,-119.71,-97.35838,-98.39,889.0,Good,-9.348652821261853,-16.75323159338371,0.6770008278314681,-0.226534947655639,750.2535874110227,9.763024139514169,0.26651528613452535,0.48499721484373204,0.0018780239661545966,0.2072193091891743,0.0,13,3,1,0,12,0,85.98007021812452,72119.20125553825,66,0,116,0,9003.043048932273,0.0,2.4866317102700917,0.0,117.15628967417003,0.0,-6.329045699103264,-3.4715930774672223,0.9035357754871071,-2.7587940715215002,54.1189702085891,340.3246845018792
21449,-99.28,-88.12282,-89.05,2934.0,Good,-124.57,-96.540405,-95.02,4790.0,Good,-10.555261660004684,-17.46366410902158,0.7297414382505463,-0.2835833535609333,516.6879949770431,4.048628045414948,0.19012542525324172,0.4302207243263497,0.2770862897572367,0.1025675606631718,0.0,0,0,0,0,0,0,4774.847498478078,33075.671740038095,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-7.702611824882666,-1.791205427903327,1.0133247918114796,-1.5195628431722856,54.12040577308595,305.44759595638874
21456,-86.44,-77.26436,-77.06,218.0,Excellent,-127.74,-92.30969,-90.22,577.0,Good,-11.47354881392272,-19.90619913215594,0.4611673273125235,-0.1051334666945054,49.24458556483482,1.0803400685532982,0.04420609748799696,0.055817379175738924,0.862479688082601,0.03749683525366304,0.0,5,3,1,0,4,0,322.0740900218845,27632.584666436287,28,0,55,0,196.97834225933929,0.0,0.14998734101465216,0.0,4.321360274213193,0.0,-5.291225841306515,-0.7464194693850615,0.5663007940070289,-1.4124725282591066,54.11993094450916,303.2619847891404
21558,-92.78,-82.26817,-82.81,467.0,Good,-129.46,-96.523476,-97.08,1016.0,Good,-11.482088805667283,-17.90691132854085,0.7942880311248346,-0.3081540787425603,189.89557457802923,2.39415903252116,0.15461415874030346,0.7396886673994053,0.006062361374018596,0.09963481248627269,0.0,7,3,0,0,7,0,272.23750382119863,71146.07616631381,59,0,137,0,1329.2690220462046,0.0,0.6974436874039088,0.0,16.759113227648122,0.0,-9.120085710653969,-1.78415175242748,1.1024421098673949,-2.7586299034658377,54.10998351935017,339.47555297812846
21638,-99.68,-83.88943,-83.57,226.0,Good,-113.38,-90.96851,-92.43,432.0,Good,-12.148660940523422,-19.446605664564064,0.6336842980650027,-0.1841843130287531,12.565940446202076,0.9065686264940062,0.03432181637787953,0.4172293929830133,0.534479734255979,0.013969056383128113,0.0,0,0,0,0,0,0,5791.6040030063605,32143.052100400266,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-7.698415680525301,-0.271650730988754,0.8178686110937559,-1.5349622513512426,54.11147864857666,304.82626454742734
21639,-99.68,-85.35083,-85.63,1998.0,Good,-124.12,-94.167114,-94.215,3490.0,Good,-11.128350845431148,-18.440515647151404,0.6027684364948556,-0.1515101605243786,22.647683881120933,1.1101608291088607,0.10559958524660285,0.3867669816146559,0.47899896541864634,0.028634467720094866,0.0,0,0,0,0,0,0,5772.12160933525,32076.91491243828,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-6.707818639866737,-0.5280343500402611,0.7542785970192342,-1.5196667022675585,54.111418612738916,304.50122177758135
21646,-87.1,-82.62434,-83.58,226.0,Good,-128.11,-96.614044,-93.58,556.0,Good,-9.939417031638506,-17.51741587121521,0.6397797205624771,-0.2286498555879317,252.1433286418809,1.3760944860322135,0.08272314297205045,0.10747944859218625,0.6991871060390256,0.11061030239673764,0.0,7,4,3,0,4,0,179.96945767496766,26994.836568146166,36,0,52,0,1008.5733145675237,0.0,0.44244120958695055,0.0,5.504377944128854,0.0,-6.359037451055609,-1.9376066667245258,0.8684295761504088,-1.4125995474325728,54.11094394003023,302.3087686567351
21743,-84.7,-78.017914,-77.71,168.0,Excellent,-123.36,-95.72329,-96.45,377.0,Good,-12.497892436792435,-18.668525208915145,0.8566357961217027,-0.3741523543678285,55.69446851514717,0.9880472310745771,0.05638560143029589,0.9003695483671295,0.027749057131238035,0.015495793071336562,0.0,4,3,0,0,4,0,514.8674786972775,70415.47438241499,63,0,183,0,222.7778740605887,0.0,0.06198317228534625,0.0,3.9521889242983086,0.0,-10.706142037435095,-0.28928360358437927,1.2307881504895313,-2.773756661560218,54.100899439577,339.1584714439652
21744,-86.57,-70.84223,-72.24,394.0,Excellent,-129.35,-94.933716,-92.92,812.0,Good,-12.323590752303264,-18.42037549955374,0.8134137119259947,-0.3417817718131146,59.5319663525066,1.1167396054633203,0.03717437193208039,0.8572563803862231,0.043132384911494466,0.062436862770202,0.0,2,1,0,0,2,0,488.1581678643093,70173.70674254725,63,0,171,0,119.0639327050132,0.0,0.124873725540404,0.0,2.2334792109266406,0.0,-10.02417769808786,-1.150110457241228,1.1551954837391092,-2.7584658250226837,54.100996816260846,338.6272452982905
21824,-97.14,-93.205795,-93.41,357.0,Poor,-125.7,-104.54773,-103.115005,666.0,Poor,-11.63738823631389,-18.39040144596484,0.7129902115534014,-0.2574100862107525,22.77580113345209,0.7468937516005982,0.0785524646371145,0.4958759610668618,0.40687662192625546,0.018694952369768095,0.0,0,0,0,0,0,0,6786.817823315422,31146.495911644644,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-8.297343900538506,-0.343807679093227,0.9704002977641539,-1.5350627467914335,54.10249145487655,303.8812461249306
21825,-103.46,-92.0276,-93.76,1841.0,Poor,-125.07,-99.09781,-99.46,3451.0,Good,-12.147203790521598,-18.473927623373942,0.8059040161460568,-0.3129797809070271,22.55131835577389,0.7987937914236465,0.23636950172557192,0.649261278387661,0.09423823852589094,0.012732712735337704,0.007398268625538463,0,0,0,0,0,0,6770.19993147821,31078.2380379721,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-9.78948031972596,-0.2352232135218404,1.1188837970530838,-1.5197705046624381,54.10243143874466,303.5551914438992
21832,-82.38,-73.31374,-72.61,211.0,Excellent,-134.67,-93.37255,-86.7,509.0,Excellent,-10.618902340602238,-18.240216508736577,0.5573389742346199,-0.1469735973099806,186.74578905926612,1.3912046264159237,0.0837936095712281,0.19361099891725894,0.6090487399261562,0.10927233446980461,0.0042743171155520945,5,4,1,0,4,0,178.06163892088108,26379.588081205387,32,0,53,0,746.9831562370645,0.0,0.43708933787921844,0.0,5.564818505663695,0.0,-5.918328138008856,-1.993151039144315,0.7043125715446005,-1.4127264972640954,54.10195692183688,301.3558557507285
21924,-80.55,-69.123764,-69.8,593.0,Excellent,-137.47,-98.25245,-106.03,1063.0,Poor,-12.158025730363592,-18.356319329556666,0.8226800533291544,-0.3622173782983517,41.20172504467122,0.9168166203001104,0.09986579135080878,0.8019778674344683,0.04444731579246786,0.04724849236954617,0.006460533052708967,7,3,0,1,6,0,451.1195720908685,69447.27494024973,81,0,221,0,247.21035026802733,0.0,0.283490954217277,0.0,5.500899721800662,0.0,-10.002165256232752,-0.8673084137755109,1.184897431627506,-2.77358936855047,54.091912754589785,338.31232454746527
22005,-104.85,-81.55557,-81.72,1966.0,Good,-131.8,-98.97499,-98.39,3377.0,Good,-10.741408416767074,-18.876910421954893,0.4377650547338352,-0.0418494074410982,56.028163554285655,0.6804443104240981,0.040733019310297804,0.12151940656832026,0.8260603804942132,0.011687193627168734,0.0,0,0,0,0,0,0,7705.721987986002,30150.167774311754,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7022132434845165,-0.22061810718410627,0.4796144621749334,-1.5351631873778548,54.093504247536366,302.93658071441814
22013,-76.01,-68.42833,-66.61,84.0,Excellent,-127.3,-87.271706,-76.065,386.0,Excellent,-10.243724998581332,-17.807239054342347,0.5126802812026108,-0.1022209230235994,144.68119613893475,3.849873156867912,0.12470851384842789,0.3778475821936249,0.34702242505883846,0.1345710809348652,0.015556752655993024,2,2,1,0,1,0,548.7573424535926,25788.449610770032,32,0,48,0,144.68119613893475,0.0,0.1345710809348652,0.0,3.849873156867912,0.0,-5.251755812834891,-2.396339408008396,0.6149012042262102,-1.4128533778048409,54.0929698899278,300.40324895672546
22014,-65.33,-62.235172,-61.67,87.0,Excellent,-125.94,-85.708405,-79.94,182.0,Excellent,-8.614839679275045,-16.303425003588394,0.5526992576529564,-0.1161200200220044,1694.0996520371998,5.729781455182016,0.2801279104368984,0.19584166707356504,0.14661609456749158,0.3758007069898392,0.0014374262400651532,8,3,0,2,6,0,192.2039193851248,24979.485297421805,32,0,50,0,10164.597912223198,0.0,2.254804241939035,0.0,34.3786887310921,0.0,-4.76141549553455,-6.12683864270434,0.6688192776749607,-1.3975649442535143,54.092894354811136,300.10007412504586
22104,-89.6,-66.51642,-68.09,606.0,Excellent,-134.09,-88.75422,-88.755,1186.0,Excellent,-11.56775578463243,-17.528400450305337,0.8380542484067844,-0.3713351222748254,126.74809875970378,1.4156368912468729,0.1850178147624092,0.7373722062061628,0.023145599110943604,0.054464379920484376,0.0,6,3,0,0,6,0,339.9301322642646,68479.9894914765,113,0,296,0,760.4885925582226,0.0,0.3267862795229063,0.0,8.493821347481237,0.0,-9.694406879843365,-0.9546734615238194,1.20938937068161,-2.7734221668234675,54.08292605573602,337.46701932072114
22185,-93.92,-63.643856,-63.78,2475.0,Excellent,-132.96,-96.30181,-94.94,4082.0,Good,-11.85867022473188,-18.88190224350661,0.6649270721526229,-0.196953196142157,59.30258100094163,0.7778476626970695,0.11882728277895513,0.5594261955219756,0.3145955035474063,0.0071510181516631355,0.0,0,0,0,0,0,0,7333.529991177292,29154.091069079783,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-7.885150872154456,-0.13502482568124463,0.8618802682947799,-1.5352635731509745,54.08451702655474,301.99227162867214
22194,-83.58,-72.257545,-73.38,680.0,Excellent,-132.02,-89.51313,-85.01,1439.0,Excellent,-9.385187130066075,-16.649492631072988,0.4964928474309897,-0.1221327111088267,744.5131979858174,8.044080498848839,0.17020854593746615,0.33643230492443005,0.20250195231063733,0.2656568402284261,0.0,13,4,3,1,9,0,131.1666388020399,24395.41251377529,31,0,44,0,6700.618781872357,0.0,2.390911562055835,0.0,72.39672448963955,0.0,-4.659678281879184,-4.423051603777314,0.6186255585398164,-1.397695058529763,54.0839073339722,299.1468112455163
22283,-80.66,-63.745922,-67.81,466.0,Excellent,-132.64,-77.50469,-76.01,1053.0,Excellent,-10.54763145589672,-17.339107334411786,0.6837099166489552,-0.2079323569529966,138.6414518316149,10.912087489851894,0.27170228959613213,0.4556912235489466,0.003913118717828008,0.2076360887154845,0.061057279421608684,15,3,1,1,13,0,113.2771939965781,67513.65732115856,134,0,316,0,1802.3388738109936,0.0,2.6992691533012985,0.0,141.85713736807463,0.0,-7.211520223555045,-3.6002244287352334,0.8916422736019518,-2.773255056311894,54.07393934301456,336.622562104376
22364,-111.88,-67.5246,-66.91,2298.0,Excellent,-134.8,-105.87124,-105.865005,4498.0,Poor,-12.534165883167018,-19.11246837894429,0.6779315859987042,-0.2052708979646114,67.2531738171537,1.170993076839568,0.15065000358290562,0.5028595272914872,0.3287459853600865,0.01774448376552084,0.0,0,0,0,0,0,0,7084.008251467715,28158.292478579875,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-8.497306956346266,-0.33914088486920735,0.8832024839633156,-1.5353639041512195,54.07552979193035,301.04832222078267
22372,-93.09,-85.43392,-87.39,587.0,Good,-133.52,-100.79334,-98.98,1119.0,Good,-11.692492985726172,-19.180991692931634,0.525517059417883,-0.0705573203703289,95.0442763210512,1.2457299574702312,0.0781408235340473,0.44797075111000173,0.40413382284255006,0.06975460251340078,0.0,2,1,0,0,2,0,384.1297425657039,24644.014830273783,27,0,45,0,190.0885526421024,0.0,0.13950920502680156,0.0,2.4914599149404624,0.0,-6.144604531123041,-1.3379624513532884,0.5960743797882119,-1.4131069312184172,54.074995784957245,298.4989654266182
22373,-81.49,-74.388306,-74.02,142.0,Excellent,-131.07,-94.33284,-88.67,250.0,Excellent,-11.21283616357344,-19.055036217751883,0.4844111529520274,-0.0588710443271317,78.98512523643232,1.8113570998220905,0.08898221023985502,0.2611211634068582,0.5943004289551277,0.055596197398159186,0.0,1,1,0,0,1,0,511.82009964058824,23821.627654974916,29,0,46,0,78.98512523643232,0.0,0.055596197398159186,0.0,1.8113570998220905,0.0,-5.4316228938587985,-1.0593875549912064,0.5432821972791592,-1.3978251018156682,54.074920299404276,298.19385450887995
22465,-83.1,-60.11247,-60.34,502.0,Excellent,-132.26,-76.7949,-66.58,1109.0,Excellent,-9.957832542992469,-16.763976618693697,0.6733049168585128,-0.2264338733569165,57.65188179334589,10.803910175340537,0.1725014433198777,0.6116410518200812,0.10991264025554541,0.10588609469330752,0.0,16,3,0,3,13,0,171.46130559656027,66548.31995629135,195,0,343,0,749.4744633134966,0.0,1.376519231012998,0.0,140.45083227942698,0.0,-6.7046576124505375,-1.7750720156833941,0.8997387902154292,-2.7730880369485,54.064952616424236,335.77895929646485
22546,-105.99,-86.71945,-89.19,2244.0,Good,-136.47,-112.083305,-113.05,4231.0,Poor,-11.9505745861686,-18.77208077083746,0.6763780720345874,-0.1915083689564557,36.895184941275744,1.2765126857072044,0.10140106709340571,0.5730335835754634,0.29869466342679313,0.026694388725830003,0.0,0,0,0,0,0,0,6970.343153836011,27162.80259020226,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-8.083106598298254,-0.5011092212894136,0.8678864409910432,-1.5354641804189775,54.06654254366183,300.10473588474196
22554,-76.97,-69.810234,-69.6,347.0,Excellent,-134.39,-98.800674,-97.69,683.0,Good,-11.329461749266052,-19.25911283287609,0.5151188622048682,-0.0836848813154492,8.569629746123997,0.818673588928467,0.006803305852165855,0.26324122294959423,0.7074481691845572,0.021978404383835422,0.0,1,1,0,1,0,0,942.0533226080504,24098.95982513985,24,0,43,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.836019445675505,-0.4232845699148649,0.5988037435203174,-1.413233604193327,54.06600871189322,297.5472946428247
22646,-95.17,-84.1798,-82.82,455.0,Good,-132.22,-99.549736,-99.235,614.0,Good,-9.100345039256016,-16.13236014309485,0.6987065057916692,-0.2586984173281557,193.11203299996023,11.165098094060207,0.21478864310844265,0.5746299346844573,0.06257419863172536,0.14800722357537477,0.0,13,3,2,0,11,0,254.1233601017036,65584.0213247939,228,0,356,0,2124.2323629995626,0.0,1.6280794593291223,0.0,122.81607903466228,0.0,-6.358470283877121,-2.3877058344975044,0.9574049231198248,-2.772921108666103,54.05596587596388,334.9362173529753
22647,-83.33,-74.962395,-74.51,46.0,Excellent,-137.05,-98.230515,-101.15,78.0,Poor,-10.608877128446604,-16.652356014455584,0.8008317739742766,-0.3426712262343799,5.737145963581462,3.0364051229060904,0.4691957964739474,0.5171131902619758,0.005510292811099978,0.008180720452976822,0.0,1,1,0,0,1,0,143.2988741100313,65324.37476638792,155,0,336,0,5.737145963581462,0.0,0.008180720452976822,0.0,3.0364051229060904,0.0,-8.495925890649024,-0.13622826943770838,1.1435030002086566,-2.7576467746826654,54.05606309301708,334.39828378868987
22727,-96.56,-90.96022,-91.03,2141.0,Poor,-136.81,-105.10013,-106.09,3737.0,Poor,-11.921969600756324,-18.79046713156324,0.6950523204812848,-0.2012039727424932,16.166660628080656,0.7639850136043017,0.21894570394931712,0.37136811387752705,0.4067998280450264,0.0028863541281295064,0.0,0,0,0,0,0,0,6999.156696173791,26167.65663561315,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-8.28639263571302,-0.05423594237466936,0.8962562932237781,-1.535564401994593,54.057555281747845,299.1615160560483
22735,-90.57,-79.81222,-78.5,342.0,Excellent,-135.0,-100.93714,-99.03,720.0,Good,-11.286624462745358,-19.397979815586694,0.5052353221180297,-0.0801858013536279,14.756305243480291,0.7853748588344768,0.13745741063580977,0.2537402918378483,0.5993975424545166,0.009404755071825362,0.0,0,0,0,0,0,0,1251.0728034231558,23583.728762701092,16,0,38,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.702401346060385,-0.18243324905380498,0.5854211234716575,-1.4133602080816186,54.05702162510829,296.5959418767668
22828,-109.05,-85.11851,-84.32,342.0,Good,-132.32,-99.22305,-99.7,644.0,Good,-9.762082271106934,-16.189740848905004,0.741974835640999,-0.27707378932228,574.0047482108076,6.604474664285056,0.4028881152774327,0.40349268817273715,0.0,0.19361919654983023,0.0,13,3,0,2,11,0,235.45523634918678,64620.8079279199,240,0,361,0,6314.052230318884,0.0,2.1298111620481324,0.0,72.64922130713562,0.0,-7.243219388618477,-3.1346446155149534,1.019048624963279,-2.772754271397592,54.04697912163227,334.09434278841366
22829,-83.33,-81.111336,-80.69,45.0,Good,-134.97,-100.10257,-101.84,175.0,Poor,-12.683084274794082,-18.88198649594336,0.8014951166304806,-0.2949663448320107,8.571635101070887,2.332925524796906,0.054068212059022146,0.9352044694777746,0.0,0.010727318463203146,0.0,1,1,0,0,1,0,479.80277439384275,64357.27544532626,154,0,342,0,8.571635101070887,0.0,0.010727318463203146,0.0,2.332925524796906,0.0,-10.165430110060296,-0.20255308235988567,1.0964614614624912,-2.7574832325283594,54.04707630680056,333.55505151222593
22908,-93.69,-82.7816,-82.23,2383.0,Good,-119.79,-94.2612,-94.14,3750.0,Good,-11.241909130363997,-19.22635129297434,0.4940488758416101,-0.0408750278688507,23.8843540179671,0.8746127184071291,0.08212155969912678,0.11184944811089659,0.8049064238162483,0.0005346551773826335,0.0004115392374420012,0,0,0,0,0,0,6404.668631954323,25296.67944758047,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.554052568169865,-0.010279468260966021,0.5349239037104608,-1.5509370617847915,54.04862596503475,298.55389860350857
22909,-97.63,-90.45206,-89.72,909.0,Good,-142.18,-105.0536,-104.52,1427.0,Poor,-11.750557723291776,-19.664357637261578,0.4452365757391665,-0.007575916828401,23.458319664636957,0.7739413151189566,0.1140854909736472,0.0976319369192816,0.7839868120720264,0.004295760035044844,0.0,0,0,0,0,0,0,6184.871037875973,25172.89540447025,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.231778083743846,-0.08447336165297714,0.45281249256756745,-1.5356645689183737,54.04856800618702,298.218666212321
22916,-108.03,-87.584785,-85.54,326.0,Good,-137.78,-99.68383,-97.685,394.0,Good,-11.020798834669003,-18.73971200313434,0.5447594192643715,-0.1149816608279804,33.83437049438556,0.7582285102226798,0.13373865438054053,0.1649817739247353,0.6961648353751165,0.0051147363196077334,0.0,0,0,0,0,0,0,775.9665326230868,23989.209717581227,9,0,36,0,0.0,0.0,0.0,0.0,0.0,0.0,-6.003683973003749,-0.0958486856014202,0.659741080092352,-1.42875874859887,54.04810799680068,295.9560278490156
22917,-92.24,-83.0762,-82.49,50.0,Good,-135.77,-106.96785,-108.43,65.0,Poor,-11.35109353296008,-19.16145316151944,0.5478590861257235,-0.1320261367603781,39.86628890912615,0.795043274321724,0.07227650040741303,0.11031762537461477,0.7944318836315879,0.021974479850924183,0.0009995107354600584,0,0,0,0,0,0,1419.362573988603,23100.317314954897,18,0,42,0,0.0,0.0,0.0,0.0,0.0,0.0,-6.21879972949512,-0.4210629664122364,0.6798852228861016,-1.413486742934204,54.0480345246012,295.6449101984828
23007,-77.91,-71.09063,-70.97,540.0,Excellent,-131.28,-94.91166,-92.98,703.0,Good,-11.276197151430518,-17.49610309228477,0.7562956593319916,-0.2768820325800576,278.8115855622087,3.872567868411575,0.17674760134053724,0.7044353867881625,0.0012937678671418016,0.11752324400415852,0.0,5,2,3,0,2,0,179.61125029892133,63658.72902739428,232,0,373,0,557.6231711244174,0.0,0.23504648800831704,0.0,7.74513573682315,0.0,-8.52813895939867,-2.0561987928364953,1.0331776919120492,-2.772587525075917,54.037992353428315,333.25334217637567
23086,-95.88,-84.93679,-84.95,6896.0,Good,-138.43,-100.852356,-99.58,12713.0,Good,-12.151967506685423,-19.022984390045732,0.6618230355052879,-0.1840553789217566,83.1062153920239,1.6002716623289737,0.19418005218536302,0.6090126404802066,0.10096080563315975,0.04868135681943704,0.04716514488183348,0,0,0,0,0,0,5877.420154164419,24476.472955635,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-8.042452022636171,-0.9260646908623972,0.8458784144270445,-1.5663031309606406,54.039694658046,297.95175457405
23087,-89.74,-83.441185,-83.03,110.0,Good,-120.01,-95.41908,-94.86,195.0,Good,-11.744474360794204,-19.20252297004322,0.5863269017033849,-0.1034716992985439,38.9101113839915,1.0438381436587758,0.13086385646468363,0.45097566251379556,0.39698480642407463,0.021175674597446098,0.0,0,0,0,0,0,0,5456.822989487148,24307.41451324453,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-6.886101264099307,-0.4066263778636194,0.6897986010019288,-1.5510338797076546,54.039638656815235,297.61248387770394
23094,-93.8,-75.15464,-73.26,508.0,Excellent,-131.58,-106.98805,-105.54,605.0,Poor,-11.317045885733998,-18.70629363967336,0.6032535759592758,-0.1404053132799427,131.12144876996095,1.083995377941715,0.09948405800577144,0.39853832576892056,0.45349696324299543,0.043482421675928286,0.0010584489825284432,0,0,0,0,0,0,832.7907081668384,24271.77587474814,2,0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,-6.8270483998642435,-0.8133949480340122,0.7436588892392184,-1.444150699209244,54.039192368102384,295.32149956034044
23095,-82.77,-75.21707,-74.12,157.0,Excellent,-133.15,-107.76775,-107.025,200.0,Poor,-12.141809710493288,-19.65390503804055,0.5914767109577836,-0.1216939339273233,76.47757312464073,0.902702067073168,0.035486744704604216,0.42385535761520216,0.5065635949077859,0.03409430277240769,0.0,1,1,0,0,1,0,325.58627166617475,23556.62498264647,8,0,33,0,76.47757312464073,0.0,0.03409430277240769,0.0,0.902702067073168,0.0,-7.181597672637849,-0.6700861890271034,0.713170644885107,-1.428881920436111,54.03912085847211,295.00632299777885
23185,-86.49,-77.91714,-79.95,279.0,Excellent,-124.51,-94.09089,-93.9,493.0,Good,-7.760140297662367,-15.570167889700652,0.5717168642368053,-0.1537456269170382,3184.836819830596,4.354363133172137,0.29176448063923466,0.16024944725542284,0.0007646732492384987,0.5421627912072955,0.0,36,4,3,4,29,0,209.48123095156717,62964.29797484656,219,0,364,0,92360.26777508728,0.0,15.72272094501157,0.0,126.27653086199196,0.0,-4.436603077017198,-8.441565682646312,0.7254624911538435,-2.787685232848106,54.02890651236996,332.95736627100683
23186,-86.49,-76.720726,-73.98,234.0,Excellent,-126.16,-95.76207,-91.37,367.0,Good,-12.742298927374808,-18.91411797287866,0.7773678972644965,-0.3133529034753348,49.5838917270595,2.0455254129807336,0.04023490274243116,0.7630293217839561,0.0752966213412357,0.04432994613217582,0.07710920800020116,7,2,1,0,6,0,334.3305245384134,62697.83684872474,186,0,353,0,297.503350362357,0.0,0.2659796767930549,0.0,12.273152477884402,0.0,-9.905454123489005,-0.8384618308753296,1.0907208007398312,-2.7724208696341,54.02900557135077,332.41322215012303
